NAME,total_population,white_nonhispanic,black_nonhispanic,asian_nonhispanic,hispanic,college_grad,grad_school,education_total,commute_total,commute_solo,commute_public,owner_occupied,renter_occupied,total_occupied,vacant_units,total_units,white_nonhispanic_share,black_nonhispanic_share,asian_nonhispanic_share,hispanic_share,college_grad_share,grad_school_share,commute_solo_share,commute_public_share,owner_occ_share,renter_occ_share,median_income_est,median_rent_est,median_home_value_est
FED 30-3574,260.4253250312844,118.03509406737302,25.928351611347356,42.22776872216326,55.70186941246258,35.74008689233714,4.969701132231732,195.57519531444072,128.89219524461595,96.29454713287664,1.92226665773857,33.460068644802135,65.16237707355452,98.62244571835664,4.4024102039514394,103.02485592230809,0.4532396918509891,0.099561559952868,0.16214924073567163,0.2138880671677043,0.18274345494005595,0.02541069241547516,0.7470937006707474,0.014913755282780525,0.33927437512913144,0.6607256248708687,94641.65116093076,2144.530502127098,171963.40474173462
FED 30-3582,1684.4435487006022,377.0032986214235,425.8716872841672,102.49259665426857,540.053961721236,144.10769031282382,52.26080837582599,931.03802454218,843.2871594521209,679.2080526639677,12.066158639434777,77.11229848839122,444.2595090304158,521.371807518807,0.31241151219762997,521.6842190310047,0.2238147422110096,0.2528263340215166,0.0608465607133777,0.3206126807501738,0.15478174522859686,0.05613176583365028,0.805429141249163,0.014308481404215966,0.1479027008678631,0.8520972991321369,75791.14691822825,1763.282185304617,1788.3037444366582
FED 30-3596,393.7394512019959,231.7864539655086,38.42534330215361,85.01844043930383,19.432293840037314,80.95972984328859,49.44420438360258,282.52253099642974,217.54742012455657,161.4679295566105,10.639861696867262,106.76708237602246,13.85540858266618,120.62249095868863,23.465202891281717,144.08769384997035,0.5886797811545628,0.09759078798136656,0.215925633511608,0.049353179572722505,0.286560259664075,0.17500977429735476,0.7422194639870341,0.04890824120449427,0.8851341199095993,0.11486588009040079,142538.37142589176,1205.3450557660208,86599.73339998399
FED 30-3599,383.7786551300182,280.84220644894936,24.94344998767132,21.417638976879047,15.661800361594418,68.97810170844328,36.056238935739415,269.3291161265475,190.18092854359816,88.09877989577619,0.10698144876019149,114.09368250653623,8.763773166137126,122.85745567267334,7.441948863733909,130.29940453640725,0.7317817254683026,0.06499436499203133,0.05580726986919866,0.04080946178804146,0.2561108234433632,0.13387427046245517,0.46323666926244883,0.0005625245895024982,0.9286671442269954,0.0713328557730047,115825.98314743924,371.7981389127371,89835.50483230343
FED 30-3764,223.81250120047636,52.48246784912511,46.25876767901115,98.49240309153618,13.93472884463186,30.284037578371763,16.21049597047377,136.4636695475358,90.70539392453243,60.82922359954213,8.20378190961578,50.47542076058489,8.959348018526308,59.4347687791112,8.809965335015564,68.24473411412676,0.23449301342696136,0.2066853613220453,0.44006658503544993,0.062260726143040845,0.22192014679645275,0.11878982900153509,0.6706241047820432,0.0904442564511807,0.8492574598578208,0.15074254014217917,107031.89111343208,2769.645608717348,42039.9434491272
FED 30-3766,649.5583110408055,273.1066501794303,33.573585585699846,230.29915757494518,24.050376005751914,133.05550640953072,44.24766361231753,452.4222536307268,332.7901127273132,188.31181009089622,41.81326971713151,170.29209816714348,34.05277658049022,204.34487474763367,0.04602456287485558,204.39089931050856,0.4204497818553408,0.05168679241730269,0.35454731878640794,0.037025738254684665,0.2940958481634116,0.0978016957769568,0.5658575867763178,0.12564456730537882,0.8333563461156271,0.166643653884373,127685.28529830421,2753.5055590196966,34136.60850625921
FED 30-3832,772.5647765798049,255.99296407155828,120.01186458634176,198.65241955176532,142.6141502856805,134.8088775510147,51.54647062571662,616.4587565757506,353.3337857709477,188.73029878459207,31.46670161811733,194.71963334112615,216.7358830473985,411.45551638852464,13.261243317871712,424.7167597063964,0.33135469261859957,0.15534213858110668,0.2571336741900306,0.18459830762288015,0.21868271983001564,0.08361706290302745,0.5341416710909679,0.08905658865726457,0.4732458931411153,0.5267541068588847,63475.477841845175,1286.9648520595408,92808.15414496014
FED 30-3867,270.3871613066388,28.974642308456072,49.319932920878145,84.66196650682006,73.10771557070136,29.680555015201993,21.989661083134354,175.40601977707607,147.31923530731865,116.72759700527163,4.682502488988319,52.39387142938438,70.88145284314128,123.27532427252565,0.20052648523949673,123.47585075776514,0.10715983025391028,0.1824048622817033,0.31311385532394864,0.2703816084218284,0.16921058383813212,0.12536434673725033,0.7923445757899121,0.03178473251792461,0.4250150769310237,0.5749849230689763,69109.38629330075,1610.7790354838585,43745.2616975781
FED 30-3892,530.0063146913631,182.8718158672975,110.07319113123592,107.25030015090965,81.77958602480352,77.67870045365433,54.142363838113496,428.92887491965234,264.37181366804015,159.3765802661976,6.414650469024817,174.58249745316874,84.9702307415412,259.5527281947099,0.0,259.5527281947099,0.3450370510656815,0.20768279184623395,0.20235664590782165,0.15429926730670365,0.1810992567665332,0.12622690381535992,0.6028501225411256,0.024263745745147426,0.6726282504039077,0.3273717495960924,85594.50287515708,1414.8589178625311,108477.46533728944
FED 30-3894,843.0931042805711,333.8816351287873,43.14559464868926,164.26643197478583,182.94561433753043,193.1947830726583,27.276984945682518,549.4756971034827,447.4573332390105,279.34907806616224,13.904676437382646,86.31432628819377,222.25058477221165,308.56491106040545,48.63927145862732,357.2041825190327,0.39601988609988154,0.0511753618071711,0.19483783124398557,0.21699337049333564,0.35159841297999017,0.04964184055722749,0.6243032738876741,0.031074865477632985,0.27972826200998807,0.7202717379900118,115183.89073739591,1956.0538520978162,147311.188203198
FED 30-3895,1078.1790483036607,110.93107748864112,550.8797666740714,107.26621149455791,107.580288553111,135.2393331971946,0.0029022143603990758,553.2603219872758,499.6270593635449,352.3976766721297,33.97300961975631,16.335976188817806,302.422181383033,318.7581575718508,23.980255864893078,342.7384134367439,0.10288743568442842,0.510935328914795,0.09948831009406447,0.09977961334193156,0.24444068700141652,5.245657866760636e-06,0.7053214393972879,0.06799673673206007,0.05124880979755173,0.9487511902024482,61997.14793031614,2178.0142573843664,27.075704112992593
FED 30-3977,543.5401978870366,396.42437104276684,36.367527029560485,29.60840185434892,23.140191101815567,96.04924603835596,50.545132569154674,380.7275120570417,269.41232167577635,126.2433690117804,0.26336676796695163,161.3566922378123,12.458211963980029,173.81490420179236,10.212018116699959,184.0269223184923,0.729337724392475,0.06690862455239918,0.05447325141626858,0.04257309982181809,0.2522781858327212,0.132759338289117,0.4685879555416463,0.000977560218214146,0.928324834851236,0.07167516514876382,115043.82162611684,353.213075429665,88699.14267203474
FOREST,936.5112608793597,679.9911417267242,13.361171844159003,86.55151054560112,140.0790304424776,183.11129127803397,109.63730378908225,635.9058532690318,442.25640045129484,322.36354333366523,11.468005013201376,285.88898639141416,31.726326280092458,317.6153126715067,18.517198302503324,336.13251097400996,0.7260896586424708,0.014266963358895664,0.09241908150077288,0.14957538290671168,0.2879534609356164,0.17241121971981307,0.7289064511100654,0.02593067053749589,0.9001108415924977,0.09988915840750216,126696.73979234429,1060.2283150334188,36872.97179559878
FOUR LAKES,1042.4886866313518,848.9022592536212,45.594016135437165,24.476088211308824,87.55294635068338,230.7001281334676,81.98675599259622,794.066455449222,520.5248916995636,343.3507763127525,3.621166233588626,301.9708374581874,58.69808609113506,360.6689235493224,18.040002118138737,378.7089256674612,0.814303570043262,0.04373574190312558,0.02347851686563591,0.08398455299653927,0.29053000104752585,0.10324923742838928,0.6596241251627359,0.00695675901639434,0.8372521660211518,0.16274783397884832,135956.83490967305,1357.1653537547659,97453.03216074909
FOX,679.2108997891016,455.23264605603936,0.00011566561464627603,124.47958511864974,31.213146996368263,188.22323273645245,101.57496691383294,467.0678701087846,312.7414483223146,149.41672522229845,5.008497767320835,227.6704663175964,4.504509118658103,232.1749754362545,11.464866908275914,243.63984234453042,0.6702375450650032,1.7029410847527738e-07,0.18327088855214377,0.045955014865132614,0.4029890403135918,0.21747367655620403,0.47776438340308514,0.016014819251457275,0.9805986450081704,0.019401354991829652,237768.00145619072,0.4295115594670212,254300.70185022536
FRANKLIN,706.9961389498771,214.78441124901414,39.16316460822678,139.1319017260184,292.8454565236783,62.600530239041554,26.169639865877777,508.1182310435018,369.1625145469776,260.90463890205575,19.377646087070964,143.0170804919614,69.2473326597382,212.26441315169956,0.1746971792228974,212.43911033092246,0.3037985632680257,0.05539374609088674,0.1967930149274581,0.4142108285890367,0.1232007167120955,0.05150305237451183,0.706747377160512,0.05249082808651492,0.673768524683179,0.3262314753168212,101066.54542999597,1845.7895980517899,72465.7700434622
FREEDOM,1213.0218799277989,795.7994299967465,0.0,108.58283062191273,293.0088862791463,178.8892429544465,53.46341155485386,917.4145363087764,667.6689880216256,496.8638791426241,4.16241789833068,393.497448557594,78.699300236378,472.19674879397195,1.57566326083433e-05,472.19676455060454,0.6560470533673423,0.0,0.08951432156225886,0.24155284511157102,0.1949928149974695,0.058276176623453406,0.7441769620225805,0.006234253758983725,0.833333667719267,0.1666663322807331,127474.35787602564,498.6816189230655,105899.90014796796
GENEVA,518.0474101719572,332.6112865015286,0.4534822005398719,128.67297937105855,7.437690031663557,22.07473369099746,56.78419821815316,432.8443361377826,259.150412659355,162.67846756594872,0.09787264771100107,190.23252972495004,62.64532184813342,252.87785157308346,28.392275337022213,281.27012691010566,0.6420479669826432,0.0008753681451459165,0.2483807019290912,0.014357160919296442,0.05099924348778045,0.1311884977514819,0.6277376365971078,0.0003776673427090064,0.7522704283572715,0.2477295716427284,81980.6084612044,3.7471929267101225,96401.33871689478
GLASGOW,1332.2163021211936,437.490060973951,20.541088379436417,278.65476409209845,577.797349201822,177.0602642516139,82.66740439591248,881.8708821919239,651.6630312107494,390.6296434883502,69.14458151742781,260.8642059209119,202.19660949519414,463.060815416106,21.435726874433207,484.4965422905392,0.32839266437241954,0.015418733689664581,0.20916630703919192,0.43371136374914215,0.20077799123101084,0.09374093879870428,0.5994350220582325,0.10610480908969391,0.5633476149056136,0.43665238509438653,92657.70392685774,1823.3728356755068,88082.26465642238
GLENDALE,1378.003196768812,600.8757961879178,253.64558389947456,84.66677395775943,394.18511546282764,151.8034208164904,36.689541007424474,793.2732543645986,581.0007981649351,432.9255598226164,29.021261469092856,283.66541555079766,219.42983474350027,503.095250294298,73.96224143361668,577.0574917279147,0.43604818740397083,0.18406748583329213,0.06144163827506999,0.2860552982657269,0.19136334167484687,0.046250823162836,0.7451376335282022,0.04995046747053568,0.56384037691642,0.4361596230835798,74328.21517840448,1941.163107555493,74670.94074327424
GLENN,553.8893961460118,198.94030910702875,114.33612442351546,162.88171349433432,28.16113984696962,62.17123225042002,67.37832640579731,429.707757413282,270.46824031023067,184.5579761231885,0.006279329829703874,156.41167576295388,97.12692160398123,253.5385973669351,0.009998410849845563,253.54859577778495,0.3591697376611011,0.2064241078075723,0.29406902285487474,0.05084253290082125,0.14468259224518795,0.15680034917543867,0.6823646869277444,2.3216514524963816e-05,0.6169146527878997,0.3830853472121003,69152.14415876377,1890.9342725794868,191330.89534897596
GRAFF,6.689919472410005,3.5146484511062988,0.051139064764774186,2.4639731204845745,0.1673642119574428,2.2966089085271317,1.1343574366004456,4.825668111439601,3.0497478623356242,1.5760129959325864,0.13017216485578884,2.017668555264727,0.44630456521984746,2.4639731204845745,0.0,2.4639731204845745,0.5253648366921473,0.007644197359277276,0.3683113273106324,0.02501737317581654,0.4759152215799614,0.23506743737957608,0.5167682926829269,0.04268292682926829,0.8188679245283019,0.1811320754716981,235962.0,3106.0,0.0
GRANDVIEW,259.30030944677065,88.28097482188893,13.578023681020223,108.4637281544179,30.705004730880248,46.8422054797783,23.161940550133497,186.75943594653947,153.9254371924762,75.68194850453297,6.483096473925823,67.40195738479841,41.041520997468744,108.44347838226714,5.6627544311864915,114.10623281345364,0.34045842448179303,0.05236408591254508,0.41829386314975997,0.11841484029228817,0.25081573652421524,0.12402018903485917,0.49167928241708614,0.04211842169932595,0.6215399799995727,0.37846002000042744,100236.14886171145,2245.8666793555617,105246.30272216695
GRASS LAKE,484.77949882810367,391.1163313291783,7.23337794181303,9.832256892981507,46.25364435650435,93.9519982485726,31.51501212973004,351.8275208650222,261.85570416774397,192.2125901875964,3.2647146471626396,131.52330045449895,41.22346024904652,172.74676070354548,5.30516130163929,178.05192200518476,0.8067922267229847,0.014920965014607372,0.0202819156271043,0.09541171701426523,0.2670399348452819,0.08957517607561091,0.7340401111310739,0.012467609432221012,0.7613647857641104,0.23863521423588954,142041.63088796588,2237.4426053451725,71163.43360650915
GREEN RIVER,694.6395065959467,586.4833949204209,0.0,9.072200623371941,57.216704526569686,156.33147689716267,25.788221313256493,466.7911673552893,370.52141263702686,300.0805994754938,3.3713765616469527,211.74413859231046,30.473824159650025,242.21796275196047,5.888045016821624,248.1060077687821,0.8442989339815402,0.0,0.01306030039643138,0.08236891795423193,0.33490667311229116,0.055245735388193995,0.8098873350929954,0.009099006013316827,0.8741884218105812,0.12581157818941888,128705.86556106605,2403.2422983677325,89395.36497924766
GREEN VALLEY,794.464731307345,734.0143226245015,0.25264727527341624,0.02212968834511675,15.70369701607237,127.69016925955322,82.98128191972725,597.6048835837069,335.12545619962975,226.53501769916187,5.852430580055284,255.88586836134107,32.17472680900227,288.0605951703434,2.7333849415116815,290.79398011185503,0.9239105194973622,0.0003180094286346333,2.785484046434744e-05,0.019766386596206584,0.21366988919806507,0.13885643206612788,0.6759707849952705,0.017463402053734377,0.8883056990492715,0.1116943009507284,134265.0025234708,10.747405062741743,88061.27441616372
GRIFFITH,900.4503826891631,339.16220005642293,108.00679637983245,189.9140448969491,209.839543560196,136.22130998671813,61.73076346303629,603.0823127796017,488.0351249266963,242.1769050970276,2.6322357151337387e-05,242.80333793689493,38.16320638731709,280.96654432421207,0.7557011416964743,281.7222454659085,0.3766583995927983,0.11994752676685415,0.2109100607295846,0.23303843009485725,0.22587515352402754,0.10235876953266906,0.49622843260186034,5.3935374334564647e-08,0.8641717059975654,0.13582829400243437,108777.0037773829,3392.1704881139867,69988.29153493045
GRIZZLY,490.1797332690831,422.0634130843707,13.289343354116165,6.211195324164474,32.249551715621536,93.1165315394875,38.52133865560155,313.42132885981994,252.77917275320914,146.69192133898878,6.927684736347858,123.46528214098937,31.717701001580323,155.1829831425697,36.621998164167024,191.80498130673672,0.8610380732584877,0.027111164440617556,0.012671260973482255,0.06579127925290663,0.2970969840445497,0.12290592601255451,0.5803164862882338,0.02740607408788155,0.7956109596601798,0.20438904033982025,180987.88161886705,3.2573724608432717,179695.57839631714
GROUSEMONT,854.419027682903,552.6069872769539,1.074140418150881,264.763203887542,16.898058555392353,254.06806553777426,99.29343855200425,535.8437191047276,412.8066966556656,235.51577195260677,8.24222367193767,231.4508049644125,48.32424890034857,279.77505386476105,14.625109394833423,294.4001632595945,0.6467634373447505,0.0012571588217830773,0.30987512603219136,0.019777249812914583,0.4741458311058753,0.18530298109661691,0.5705231379738434,0.019966303208527537,0.8272746328423272,0.17272536715767292,213486.72132039,2591.7992246318317,121980.08770313396
GUENEVERE,870.8590415709167,247.58038208163885,213.37210863673286,92.43674240945194,303.47705520988853,99.81133966326134,21.230948915422964,556.6690243182002,419.92925584136924,214.55707842586017,3.144999221412601,177.30476616751824,58.418035639242284,235.72280180676051,0.01101568709723201,235.73381749385774,0.2842944383226888,0.24501337007632976,0.10614432186718536,0.34848011069903495,0.17930104838419697,0.03813926765806003,0.5109362480496248,0.007489354879814907,0.7521748630532066,0.24782513694679348,123552.32267215481,2488.2154270508304,109144.6276452027
HAAS,1196.969810101578,937.4395862402082,0.0,138.00045407531283,62.907360131431716,349.02891656282293,105.55515321381759,903.9941340477681,561.7861225902238,262.5830877349763,36.21599680252042,443.3022383517471,29.02736399107544,472.3296023428226,18.123247198205444,490.45284954102806,0.7831773018240573,0.0,0.11529150769776035,0.052555511091873924,0.3860964395863877,0.11676530769196335,0.4674075723413851,0.06446580886608509,0.9385442626354655,0.061455737364534316,178081.12248419627,0.0,99713.09551204994
HAINES,1322.5386084794097,394.3063533269156,416.79784974600693,229.6789848054941,181.7599303137206,258.8743687794841,111.32796224408649,926.6250136097103,730.8440846220003,384.39825794093605,17.69511133134417,255.79748550150956,272.9925913615727,528.7900768630823,20.249600979468575,549.0396778425508,0.2981435481723061,0.31514985428306,0.17366523996571093,0.13743260812831715,0.27937338726808925,0.12014348912339771,0.5259647933522655,0.024211882812865966,0.48374108496695994,0.51625891503304,91025.07046798097,1317.6515162198648,49920.49102981362
HAM LAKE,1155.0244787745926,750.7044590453372,118.93976652201667,207.63537230126425,42.78529354718612,269.3826199969813,142.02022773392537,867.2943992153936,698.0733564481937,517.7162223942795,16.627018240842986,384.8060074699378,37.01424763096583,421.8202551009037,20.04523682162686,441.8654919225305,0.6499467957958664,0.10297597038653604,0.17976707517190646,0.03704275912193532,0.31060112949037944,0.16375088765983659,0.7416358432993723,0.02381843983480686,0.9122511373425828,0.08774886265741708,145497.9073990331,2399.5612112955723,81491.26188638878
HAMM CREEK,1207.834128003199,416.71494474834236,268.7134949209399,30.23831728731314,437.39203658474423,153.6882735530947,9.89917885066829,559.2472487403468,474.8472405250743,328.93253271114406,30.760922119305597,117.26379977670001,223.63690789314907,340.9007076698491,22.465850499839377,363.36655816968846,0.34501007637303543,0.22247549451610477,0.025035157217575366,0.36212922490263144,0.27481274856383014,0.017700898614995932,0.692712318065529,0.06478066943232298,0.3439822714896387,0.6560177285103612,70029.09517508536,1817.9883176162487,100361.99973040889
HANSEN,569.7788143824488,399.18746290135465,0.009166236373981394,0.17103333862179493,26.320057231446373,151.5822952322719,37.07639463768104,399.0103616341159,303.7291587338292,166.71307495777182,0.007404384281688789,202.96042346865826,0.058399127133065616,203.01882259579133,0.0005001579094069489,203.01932275370075,0.7006007468600101,1.6087359063913534e-05,0.00030017497018938543,0.04619346414270106,0.37989563632252155,0.09292088176817652,0.548887290416096,2.437824643691048e-05,0.9997123462426469,0.0002876537573530202,118842.58045243546,0.0,46797.70934947219
HAPPY VALLEY,1744.6758787803517,868.8061790333336,5.037908107815783,619.0873932620655,26.96350310781933,509.855160853101,295.3354344844281,1150.1889096000484,885.6144220632783,522.6803648237434,0.007814104205091304,531.1114939821815,65.72266565553836,596.8341596377198,0.01380430173801716,596.8479639394578,0.4979756925628437,0.002887589705967407,0.3548437854799999,0.015454734851191199,0.44327949660929294,0.2567712416798769,0.5901895359901864,8.823370544131648e-06,0.8898811929675202,0.11011880703247988,230471.25152142826,2993.411859285413,153301.41960049086
HARRIET,1278.2807475924908,415.2265446720646,50.676879490480694,709.9212572485005,63.73299166322077,352.39522157384283,341.57072481176175,896.8688981468109,613.3127116752615,279.31575508564293,6.4138409916095025,289.9315544389635,211.25231003466305,501.1838644736265,0.005234093708322381,501.18909856733484,0.3248320413603199,0.03964456132655157,0.5553719388996224,0.04985836779851003,0.39291720596175506,0.38084799853974766,0.4554214347240463,0.010457701054475323,0.5784933933247574,0.42150660667524276,214463.61613217596,2415.938825148412,111557.44056124442
HERON,199.78114302187998,111.65381425086912,44.39550301904897,23.50868871932679,6.091109513120332,48.75652438874523,7.027861454954275,135.4797334681664,100.65321352065338,80.81754179979735,4.976876173457913,52.61254735322265,14.691541668980198,67.30408902220286,0.021120693511467618,67.32520971571432,0.5588806459008037,0.22222068783632287,0.11767221051864803,0.030488911120371533,0.35988057505443444,0.05187389489960584,0.8029305669730468,0.04944577524528505,0.7817139807934458,0.21828601920655408,123605.37809664532,2008.6585684663737,73614.12755979892
HI-VALLEY,660.05329806437,536.5841564800735,0.0005945767800850978,42.14633902702444,32.645645424752736,238.215171930209,111.39861391551764,484.5521794602271,295.0208959977336,169.55997562862746,5.656164784722496,222.70084023604832,12.827238384648611,235.5280786206969,8.347600078448178,243.8756786991451,0.812940648965206,9.008011653433376e-07,0.06385293301407642,0.04945910507604047,0.4916192353021129,0.22990014004190737,0.5747388674120563,0.019172081915058477,0.945538389903371,0.05446161009662915,193250.73026803054,2463.2680193894503,141881.10802629372
HILL,1261.7357669116993,746.24792314621,0.00026320209955155356,155.62898911846918,251.01619962386366,233.08242249275887,185.7217286237455,820.5474113743733,528.0982630321262,411.7468679777486,0.00019740157466366517,346.17774398635,62.307068463005585,408.48481244935556,0.013020334261465748,408.497832783617,0.591445485430576,2.0860318495669098e-07,0.12334515133814118,0.19894514065989116,0.28405722723853116,0.22633881485613547,0.779678512127014,3.7379705346930197e-07,0.8474678456479199,0.1525321543520801,249597.35161053354,11.684470769017869,266430.9472512285
HOBART,1053.8819188409566,934.4093326003665,12.0302535477039,3.71250974685596,60.25573175642092,259.0171013173228,58.12112127900387,777.5748318655494,578.7780503202235,502.20533394423626,0.07379340107876137,375.8152945409857,24.12471915751795,399.9400136985036,0.16542896310471858,400.1054426616083,0.8866356997831557,0.011415181656152323,0.0035226999158870873,0.05717503135710807,0.3331089056674991,0.07474665961031723,0.8676993428938408,0.00012749861719519825,0.9396791560453752,0.06032084395462483,125849.53940757764,0.0,147253.5600573824
HOLIDAY LAKE,311.04500174634404,202.83375629177465,0.00017076349325274162,61.57031926444079,27.672178982128862,97.6637413480668,41.05931164391624,190.36507763986342,125.04180132468345,66.56703679165487,0.0005805958770593215,91.13877703090014,2.178258023779687,93.31703505467983,0.0033832250231706964,93.320418279703,0.6521042137085513,5.489993161568259e-07,0.19794666018986906,0.08896519418979577,0.5130339165087258,0.21568720562073412,0.5323582680867412,4.643214276414226e-06,0.9766574449937965,0.02334255500620353,249991.34639641657,0.0,286808.2027966678
HOLLYMORE,307.6606152836225,182.42306244277967,5.717479359622221,73.83800971360921,7.712715865483151,92.12347933139682,74.86360700305949,220.7689984959897,145.22051684873762,90.37560542151664,1.8764693603264393,100.18901221143679,4.308334740162635,104.49734695159944,4.643729332435754,109.1410762840352,0.5929360255442825,0.01858372204824286,0.239998251467905,0.0250689086686414,0.4172844917492809,0.33910380312940264,0.6223335888251403,0.012921516883740186,0.9587708696359711,0.04122913036402874,229858.7214059907,1769.2039383309523,139412.27976776738
HOLLYWOOD,430.7165800637766,299.00284561357506,4.194573986050117,64.39530419702443,21.906297911327332,119.99076920686001,52.35659734140084,305.40492744045133,180.6845998461204,100.52318853156312,4.951355365597199,148.6036460023462,2.273600031653402,150.87724603399963,15.885303014773758,166.76254904877337,0.6941985970665477,0.009738594194421359,0.14950737254528107,0.05086012223649168,0.3928907441424832,0.1714333746354157,0.5563461889788807,0.02740330592543033,0.9849307957865225,0.015069204213477325,207636.04429040613,3276.722900209191,182761.68257783193
HOLM LAKE,700.1813990081619,448.3011398107855,0.040434523349268545,225.806925936644,1.2869172737954653,269.7317751466657,45.1114585860441,626.7146651396679,455.38162214492445,195.2861726386783,11.23207231245847,283.9619842424149,0.05897969240503563,284.02096393482,3.015277466273092e-05,284.0209940875946,0.6402642807218587,5.774863971900117e-05,0.322497750235167,0.0018379769522847093,0.4303900804468235,0.07198085683217686,0.4288406978719242,0.02466518578319764,0.9997923403554866,0.00020765964451332152,110005.82824992354,0.0,233870.85407285823
HONEY,133.55166668343082,79.90535235484005,0.0,34.18445903168737,9.962871473843384,26.283968205964367,30.12916275776838,83.24685564515148,64.07268085196216,28.657847167290463,3.795379609083194,36.13189834540723,2.5523108488423483,38.68420919424957,0.0,38.68420919424957,0.5983104092908603,0.0,0.2559643011623193,0.07459937956041574,0.31573526714333283,0.36192553489584184,0.44727092399182555,0.05923553624753575,0.9340218941525695,0.06597810584743066,215212.64378424143,2.350911079429759,87014.38471380368
HORSESHOE,1665.4626665383253,1262.751532760262,11.107109951908509,221.61051986571687,96.88933612581535,407.4598903784855,172.55175469633713,1139.04342212848,840.0255821079113,529.1017556173216,4.48601494878956,573.6660058999994,19.007016948133234,592.6730228481326,1.523770435272782,594.1967932834054,0.758198642413822,0.00666908371773635,0.13306243623361172,0.05817562775345811,0.3577211214802358,0.15148830267936345,0.6298638599667696,0.005340331347448509,0.9679300116330694,0.032069988366930646,180459.28977610354,719.5734043538865,52294.27030174245
HPT 48-0533,670.8826381771446,416.37045832965515,0.0,176.49315341666912,6.650333091905757,219.48698046952163,153.40255717481105,497.93966626339454,309.9367062255135,174.27735063697853,12.413321698623667,237.64503531055388,22.626730958912308,260.2717662694662,29.255812805336024,289.52757907480225,0.6206308445557265,0.0,0.26307604843705407,0.009912811441916844,0.44079031123706436,0.30807458728075277,0.5622998087557023,0.04005115060360612,0.9130649809496192,0.08693501905038083,250001.00000000003,3501.0000000000005,0.0
HUCKLEBERRY,622.3375363624339,365.33706697035456,50.05435397438803,62.50800243934428,72.14731733244774,123.91794179599201,61.790571597682586,458.62447260216413,287.14399217125674,209.35882397597086,2.581628225357678,190.68402396342387,27.61150827980087,218.29553224322476,10.536982448711388,228.83251469193615,0.5870400636698722,0.08042959174045003,0.10044067533625543,0.11592956091665174,0.2701947872360601,0.13473021020246143,0.7291074502130147,0.008990709524641417,0.8735131773148882,0.12648682268511177,131797.93990458213,2510.6656629345293,34802.27941156612
HUSKY,764.5928536842677,480.57764607069686,35.85941427106668,90.6132316567776,26.86969546842481,198.9239745671706,42.193230977589565,475.1314502241682,378.46323708610345,258.027778936377,36.86993489846427,224.32877645632072,33.87436674967764,258.2031432059984,1.6974495221680146,259.9005927281664,0.6285405935394047,0.046900012337644126,0.11851174284476845,0.03514248837005274,0.4186714528649236,0.08880327950861323,0.6817776567230323,0.09742012244659859,0.8688073029279423,0.13119269707205755,159772.19784886242,1112.8261167821572,93809.37492549027
HUTCHINSON,206.7766486145372,188.81215417694014,0.0038795080372279935,6.157871537075539,0.3154020061245381,64.22293106012268,44.99629189640461,166.2012589528601,88.66047556131261,50.38266790606666,0.09478409854782835,90.51470618627975,3.007549503375053,93.5222556896548,18.558466830886495,112.08072252054129,0.9131212612354233,1.876182858761765e-05,0.029780304392855974,0.0015253270049486822,0.38641663405412785,0.27073376086258755,0.5682652567233843,0.0010690682397962211,0.9678413498348957,0.03215865016510439,173686.9903622694,0.0,226097.41686617673
IDA,495.0240415398857,289.4006063345666,31.206657487176667,55.94523706803657,7.035222394645104,154.33216402863314,31.61428293517615,294.16826357698733,263.61194113490706,183.7251138159688,31.917309008345367,151.6529572986751,17.867391092759934,169.52034839143505,0.00797578118661893,169.52832417262167,0.584619295326182,0.06304069069070102,0.11301519193695339,0.014211880240726154,0.5246390693272137,0.10747006679359997,0.6969529264303885,0.1210768710663651,0.894600316349617,0.10539968365038281,180965.07839845982,3.4598276576359566,107354.78768415091
ILLAHEE,468.5798468288307,240.955666764375,4.639130970242591,49.119929237524545,136.78909672769927,48.21713170627159,20.95538162364604,344.2992361960645,218.95078625493414,132.86584170923496,3.1639632497717565,148.902181623119,15.209156405504832,164.1113380286238,10.037875470977204,174.14921349960102,0.5142254162125641,0.009900406519056371,0.10482723397079378,0.2919227057105328,0.1400442598682208,0.060863863234691576,0.606829708090353,0.01445056811117277,0.9073241581708872,0.09267584182911297,96438.92348133153,0.0,83003.58677612126
ISABELLA,314.5245112652929,130.10365360836147,12.525166701518822,136.2340394168735,7.152310369765444,67.03608415577366,70.80892636771557,212.61968088017935,129.85880759759002,99.81364095859739,1.4664312204584242,82.82012217419768,46.140674203737184,128.96079637793488,9.111204325978104,138.07200070391298,0.4136518743323714,0.03982254562969238,0.43314283795822756,0.02274007307409076,0.31528635485795636,0.3330309126351269,0.768632045874798,0.011292504895029075,0.6422116216736403,0.35778837832635957,101458.76823560044,2147.0554004818173,80886.14345026789
ISS 05-0543,894.6542748650844,591.043151120603,6.528368389900655,163.38369953833953,49.815483760288785,289.55120725860087,63.210763351880495,727.146968655853,570.8151022786955,449.58767723640835,10.161941240145934,206.3183532616869,259.2266285044677,465.54498176615454,11.62579090274297,477.17077266889754,0.6606386039006336,0.007297085112442061,0.1826221638106833,0.05568126723342495,0.39820176627270076,0.08692983134994975,0.7876240054645596,0.017802509428323527,0.4431759794273147,0.5568240205726855,103678.07136627287,2019.8860312215747,303043.6394340209
